Player,Moment_Tier,Position,mean,count
A'Shawn Robinson,COMMON,DL,5.580357142857143,224
A.J. Brown,COMMON,WR,17.769436997319033,373
A.J. Brown,RARE,WR,161.96969696969697,33
A.J. Green,COMMON,WR,6.262975778546712,289
A.J. Green,RARE,WR,41.629629629629626,81
A.J. Moore Jr.,COMMON,DB,5.6473988439306355,173
A.J. Terrell,COMMON,DB,6.228915662650603,166
AJ Dillon,COMMON,RB,8.277310924369749,357
Aaron Donald,COMMON,DL,23.414473684210527,152
Aaron Donald,LEGENDARY,DL,1227.5,6
Aaron Donald,RARE,DL,73.73076923076923,208
Aaron Jones,COMMON,RB,10.90311418685121,867
Aaron Rodgers,COMMON,QB,21.39714525608732,1191
Aaron Rodgers,LEGENDARY,QB,2450.0,2
Aaron Rodgers,RARE,QB,131.8395061728395,81
Adam Butler,COMMON,DL,5.463963963963964,222
Adam Thielen,COMMON,WR,5.948529411764706,408
Adrian Peterson,COMMON,RB,5.732899022801303,307
Aeneas Williams,RARE,DB,38.88135593220339,59
Ahman Green,RARE,RB,38.523809523809526,21
Aidan Hutchinson,LEGENDARY,DL,758.7142857142857,7
Akiem Hicks,COMMON,DL,6.4630872483221475,447
Albert Okwuegbunam,COMMON,TE,6.327231121281464,437
Alex Okafor,COMMON,DL,5.76824034334764,233
Alex Singleton,COMMON,LB,8.676,500
Alexander Mattison,COMMON,RB,6.414754098360656,610
Ali Marpet,RARE,OL,40.32142857142857,28
Allen Lazard,COMMON,WR,6.628712871287129,404
Allen Lazard,RARE,WR,43.34782608695652,46
Allen Robinson II,COMMON,WR,6.269896193771626,578
Alvin Kamara,COMMON,RB,19.728985507246378,2070
Alvin Kamara,RARE,RB,68.72,50
Amani Oruwariye,RARE,DB,39.98,50
Amari Cooper,COMMON,WR,11.857142857142858,294
Amari Cooper,LEGENDARY,WR,600.0,1
Amari Cooper,RARE,WR,42.09473684210526,285
Ambry Thomas,COMMON,DB,8.233766233766234,154
Amon-Ra St. Brown,COMMON,WR,12.29656862745098,408
Amon-Ra St. Brown,LEGENDARY,WR,999.0,2
Amon-Ra St. Brown,RARE,WR,73.40116279069767,172
Andre Roberts,RARE,WR,44.77333333333333,75
Andrew Whitworth,COMMON,OL,6.125,112
Andy Dalton,COMMON,QB,15.939633375474083,3164
Anquan Boldin,RARE,WR,41.885416666666664,96
Anthony Barr,RARE,LB,41.57692307692308,26
Antoine Wesley,COMMON,WR,5.960352422907489,227
Antonio Freeman,COMMON,WR,6.129533678756476,193
Antonio Gibson,COMMON,RB,9.433681073025335,671
Arizona Cardinals,COMMON,Team,9.076923076923077,299
Asante Samuel,RARE,DB,35.36986301369863,73
Ashton Dulin,COMMON,WR,8.45585874799358,623
Atlanta Falcons,COMMON,Team,8.671779141104295,326
Austin Ekeler,COMMON,RB,22.721877767936228,1129
Austin Ekeler,LEGENDARY,RB,875.0,1
Austin Ekeler,RARE,RB,150.5978835978836,189
Azeez Ojulari,COMMON,LB,6.323170731707317,164
Baker Mayfield,COMMON,QB,6.596875,320
Baker Mayfield,RARE,QB,35.49305555555556,144
Baltimore Ravens,COMMON,Team,10.714285714285714,686
Baltimore Ravens,RARE,Team,106.62962962962963,27
Ben Roethlisberger,COMMON,QB,9.24,150
Ben Roethlisberger,LEGENDARY,QB,1105.0,2
Ben Skowronek,COMMON,WR,7.697183098591549,284
Blake Lynch,COMMON,LB,5.447004608294931,217
Bobby McCain,COMMON,DB,6.169491525423729,295
Bobby Wagner,RARE,LB,43.357142857142854,98
Boston Scott,COMMON,RB,6.698060941828255,361
Bradley Chubb,RARE,LB,63.976190476190474,42
Brandin Cooks,RARE,WR,62.16949152542373,59
Brandin Echols,COMMON,DB,5.4512820512820515,195
Brandon Aiyuk,COMMON,WR,7.605614973262032,748
Brandon Aiyuk,RARE,WR,38.57333333333333,75
Brandon McManus,COMMON,K,5.796934865900383,261
Brandon Powell,RARE,WR,38.9,20
Braxton Berrios,COMMON,WR,5.68141592920354,226
Braxton Berrios,RARE,WR,47.142857142857146,14
Breece Hall,COMMON,RB,21.794972893050765,2029
Breshad Perriman,LEGENDARY,WR,799.0,1
Brett Favre,COMMON,QB,30.758333333333333,120
Brett Favre,RARE,QB,67.3157894736842,38
Brian Burns,COMMON,DL,6.0947867298578196,211
Brian Dawkins,RARE,DB,42.5722891566265,166
Brian Johnson,COMMON,K,7.256410256410256,156
Brian Urlacher,COMMON,LB,9.010335917312661,387
Brian Urlacher,LEGENDARY,LB,697.0,2
Brock Wright,COMMON,TE,5.991935483870968,248
Bryan Edwards,RARE,WR,34.9,40
Bryant Young,LEGENDARY,DL,444.0,1
Bryant Young,RARE,DL,41.09375,32
Budda Baker,COMMON,DB,6.521197007481296,401
Budda Baker,RARE,DB,45.36986301369863,73
Buffalo Bills,COMMON,Team,14.526813880126182,317
Buffalo Bills,RARE,Team,283.54545454545456,22
Byron Leftwich,COMMON,QB,6.13103448275862,145
Byron Murphy Jr.,COMMON,DB,6.888888888888889,342
Byron Pringle,COMMON,WR,5.912350597609562,251
C.J. Gardner-Johnson,COMMON,DB,6.675925925925926,216
C.J. Mosley,COMMON,LB,6.373831775700935,321
C.J. Uzomah,COMMON,TE,5.529032258064516,155
Cade York,COMMON,K,15.091346153846153,624
Calvin Johnson,COMMON,WR,8.304498269896193,289
Cam Akers,COMMON,RB,5.827114427860696,804
Cam Newton,COMMON,QB,6.01556420233463,257
Cam Sims,RARE,WR,35.01639344262295,61
Cameron Heyward,RARE,DL,57.69491525423729,59
Cameron Jordan,RARE,DL,88.27272727272727,77
Cameron Sutton,COMMON,DB,5.509803921568627,204
Carlos Dunlap,RARE,DL,49.9,40
Carlos Watkins,RARE,DL,54.34567901234568,81
Carolina Panthers,COMMON,Team,8.170289855072463,276
Carson Wentz,COMMON,QB,15.330666666666668,1125
Carson Wentz,RARE,QB,50.55555555555556,90
Casey Hayward,RARE,DB,35.97142857142857,35
Cedrick Wilson Jr.,COMMON,WR,5.979166666666667,192
CeeDee Lamb,COMMON,WR,30.23813786929275,1117
CeeDee Lamb,RARE,WR,202.5654761904762,504
Chad Johnson,COMMON,WR,7.03416149068323,322
Chad Johnson,LEGENDARY,WR,500.0,1
Chandler Jones,RARE,LB,45.74193548387097,93
Charles Harris,COMMON,LB,5.4972067039106145,179
Charles Tillman,COMMON,DB,8.276688453159041,459
Charles Tillman,LEGENDARY,DB,540.0,3
Chase Claypool,COMMON,WR,6.246290801186944,337
Chase Claypool,RARE,WR,48.92526690391459,281
Chase Edmonds,COMMON,RB,5.728813559322034,413
Chicago Bears,RARE,Team,70.5,52
Chidobe Awuzie,COMMON,DB,5.791411042944786,163
Chidobe Awuzie,RARE,DB,40.80357142857143,56
